year,university,school,degree,employment_rate_overall,employment_rate_ft_perm,basic_monthly_mean,basic_monthly_median,gross_monthly_mean,gross_monthly_median,gross_mthly_25_percentile,gross_mthly_75_percentile,all_key_outcomes_missing,any_key_outcome_missing,salary_iqr,salary_premium,employment_premium,salary_iqr_norm,stability_score,overall_employment_score,ft_perm_employment_score,median_salary_score,stability_score_norm,career_value_index,analysis_complete_case
2020,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Telematics (Intelligent Transportation Systems Engineering),92.9,55.4,4083.0,4200.0,4135.0,4200.0,3380.0,4800.0,False,False,1420.0,-65.0,37.50000000000001,0.24411208526731992,0.75588791473268,0.8415178571428572,0.4795799299883313,0.46153846153846156,0.75588791473268,0.625097138733874,True
2020,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Hospitality Business with Honours,89.9,47.9,3041.0,3000.0,3148.0,3000.0,2800.0,3400.0,False,False,600.0,148.0,42.00000000000001,0.10314595152140278,0.8968540484785972,0.7745535714285715,0.39206534422403727,0.23076923076923078,0.8968540484785972,0.5422060896598799,True
2020,Singapore Institute of Technology,SIT- DigiPen Institute of Technology,Bachelor of Engineering with Honours in Systems Engineering (ElectroMechanical Systems),95.7,82.6,4044.0,4090.0,4114.0,4185.0,3750.0,4250.0,False,False,500.0,-71.0,13.100000000000009,0.08595495960116899,0.914045040398831,0.9040178571428572,0.7969661610268377,0.45865384615384613,0.914045040398831,0.7620654230491946,True
2020,Singapore Institute of Technology,SIT- Massey University,Bachelor of Food Technology with Honours,95.2,52.4,3060.0,3000.0,3084.0,3000.0,2770.0,3400.0,False,False,630.0,84.0,42.800000000000004,0.10830324909747292,0.8916967509025271,0.8928571428571429,0.4445740956826137,0.23076923076923078,0.8916967509025271,0.5926761918896137,True
2020,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Chemical Engineering,95.7,47.8,3095.0,3000.0,3242.0,3200.0,3000.0,3500.0,False,False,500.0,42.0,47.900000000000006,0.08595495960116899,0.914045040398831,0.9040178571428572,0.3908984830805134,0.2692307692307692,0.914045040398831,0.5928893504345281,True
2020,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Electrical Power Engineering,97.9,68.8,3501.0,3500.0,3603.0,3500.0,3400.0,3850.0,False,False,450.0,103.0,29.10000000000001,0.07735946364105209,0.9226405363589479,0.9531250000000001,0.6359393232205367,0.3269230769230769,0.9226405363589479,0.6968461466507725,True
2020,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Marine Engineering ^,100.0,79.2,3774.0,3650.0,3821.0,3750.0,3300.0,4370.0,False,False,1070.0,71.0,20.799999999999997,0.18394361354650163,0.8160563864534984,1.0,0.7572928821470245,0.375,0.8160563864534984,0.7433463226121321,True
2020,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Mechanical Design and Manufacturing Engineering,94.6,57.1,3281.0,3300.0,3443.0,3350.0,3025.0,3925.0,False,False,900.0,93.0,37.49999999999999,0.15471892728210418,0.8452810727178959,0.8794642857142856,0.499416569428238,0.2980769230769231,0.8452810727178959,0.6149756482196722,True
2020,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Naval Architecture ^,78.6,42.9,3217.0,3150.0,3244.0,3200.0,2600.0,3465.0,False,False,865.0,44.0,35.699999999999996,0.14870208011002234,0.8512979198899777,0.5223214285714284,0.3337222870478413,0.2692307692307692,0.8512979198899777,0.4518154949769698,True
2020,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Offshore Engineering ^,92.3,69.2,3921.0,3800.0,4160.0,4000.0,3750.0,4800.0,False,False,1050.0,160.0,23.099999999999994,0.18050541516245489,0.8194945848375451,0.8281249999999999,0.6406067677946324,0.4230769230769231,0.8194945848375451,0.6693129488332522,True
2020,Singapore Institute of Technology,SIT / SIT-Trinity College Dublin / Trinity College Dublin,Bachelor in Science (Diagnostic Radiography),100.0,100.0,3446.0,3400.0,3685.0,3650.0,3400.0,3859.0,False,False,459.0,35.0,0.0,0.07890665291387312,0.9210933470861269,1.0,1.0,0.3557692307692308,0.9210933470861269,0.8271063097552267,True
2020,Singapore Institute of Technology,SIT / SIT-Trinity College Dublin / Trinity College Dublin,Bachelor in Science (Occupational Therapy),100.0,100.0,3510.0,3400.0,3542.0,3400.0,3364.0,3629.0,False,False,265.0,142.0,0.0,0.045556128588619564,0.9544438714113804,1.0,1.0,0.3076923076923077,0.9544438714113804,0.820089657634784,True
2020,Singapore Institute of Technology,SIT / SIT-Trinity College Dublin / Trinity College Dublin,Bachelor in Science (Physiotherapy),98.2,96.3,3485.0,3480.0,3518.0,3500.0,3400.0,3700.0,False,False,300.0,18.0,1.9000000000000057,0.05157297576070139,0.9484270242392986,0.9598214285714286,0.9568261376896149,0.3269230769230769,0.9484270242392986,0.7989890927449771,True
2020,Singapore Institute of Technology,SIT / SIT-Trinity College Dublin / Trinity College Dublin,Bachelor in Science (Radiation Therapy) ^,100.0,83.3,3380.0,3500.0,3380.0,3500.0,3400.0,3500.0,False,False,100.0,-120.0,16.700000000000003,0.017190991920233798,0.9828090080797662,1.0,0.8051341890315052,0.3269230769230769,0.9828090080797662,0.7706923771521859,True
2020,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Engineering with Honours in Civil Engineering,97.9,78.7,3444.0,3400.0,3518.0,3500.0,3200.0,3700.0,False,False,500.0,18.0,19.200000000000003,0.08595495960116899,0.914045040398831,0.9531250000000001,0.751458576429405,0.3269230769230769,0.914045040398831,0.7302125982194154,True
2020,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Science with Honours in Nursing,96.2,94.2,3436.0,3270.0,3725.0,3650.0,3405.0,4000.0,False,False,595.0,75.0,2.0,0.1022864019253911,0.8977135980746089,0.9151785714285715,0.9323220536756126,0.3557692307692308,0.8977135980746089,0.7778495349347543,True
2020,Singapore Institute of Technology,Technische UniversitÃ¤t MÃ¼nchen,Bachelor of Science in Chemical Engineering,93.3,48.9,3147.0,3100.0,3387.0,3175.0,2815.0,3650.0,False,False,835.0,212.0,44.4,0.1435447825339522,0.8564552174660478,0.8504464285714285,0.40373395565927644,0.2644230769230769,0.8564552174660478,0.5708281671198878,True
2020,Singapore Institute of Technology,Technische UniversitÃ¤t MÃ¼nchen,Bachelor of Science in Electrical Engineering & Information Technology,94.7,39.5,3760.0,3600.0,3773.0,3600.0,3350.0,4000.0,False,False,650.0,173.0,55.2,0.11174144748151968,0.8882585525184803,0.8816964285714286,0.294049008168028,0.34615384615384615,0.8882585525184803,0.5725008754380705,True
2020,Singapore Institute of Technology,The Culinary Institute of America,Bachelor of Business Administration in Food Business Management,86.0,66.7,2497.0,2475.0,2675.0,2550.0,2300.0,2820.0,False,False,520.0,125.0,19.299999999999997,0.08939315798521574,0.9106068420147843,0.6875,0.6114352392065344,0.14423076923076922,0.9106068420147843,0.5623292903718702,True
2020,Singapore Institute of Technology,The Glasgow School of Art,Bachelor of Arts with Honours in Communication Design,85.7,38.1,2773.0,2800.0,2876.0,2800.0,2500.0,3000.0,False,False,500.0,76.0,47.6,0.08595495960116899,0.914045040398831,0.6808035714285715,0.2777129521586931,0.19230769230769232,0.914045040398831,0.4727386362129271,True
2021,Nanyang Technological University,College of Engineering,Maritime Studies,98.4,95.2,3697.0,3500.0,3763.0,3500.0,3500.0,4000.0,False,False,500.0,263.0,3.200000000000003,0.08595495960116899,0.914045040398831,0.9642857142857144,0.9439906651108518,0.3269230769230769,0.914045040398831,0.7913204391095638,True
2020,Singapore Institute of Technology,The Glasgow School of Art,Bachelor of Arts with Honours in Interior Design,83.9,45.2,2958.0,2500.0,2992.0,2600.0,2500.0,3500.0,False,False,1000.0,392.0,38.7,0.17190991920233797,0.828090080797662,0.6406250000000001,0.3605600933488915,0.15384615384615385,0.828090080797662,0.46303057858585517,True
2020,Singapore Institute of Technology,University of Glasgow,Bachelor of Engineering with Honours in Aeronautical Engineering,91.2,35.3,4127.0,3900.0,4159.0,3921.0,3400.0,5010.0,False,False,1610.0,238.0,55.900000000000006,0.2767749699157641,0.7232250300842359,0.8035714285714286,0.24504084014002328,0.4078846153846154,0.7232250300842359,0.5250385889722248,True
2020,Singapore Institute of Technology,University of Glasgow,Bachelor of Engineering with Honours in Aerospace Systems ^,100.0,37.9,3900.0,3750.0,3940.0,3750.0,3400.0,4600.0,False,False,1200.0,190.0,62.1,0.20629190304280556,0.7937080969571945,1.0,0.27537922987164526,0.375,0.7937080969571945,0.5954199835050727,True
