scaled_employment_rate_overall,scaled_employment_rate_ft_perm,scaled_gross_monthly_median,scaled_salary_iqr
0.2147058140021262,0.5029055493275221,-0.7079758379007673,-0.5025487527551293
0.8663392121579383,0.27796066162506444,-0.9215839008888806,-1.0426251994101081
1.286280735413907,0.8684409918440146,-0.3875637434185975,-0.8206174901131997
0.02645616564600313,0.6716142151043646,-0.654573822153739,-0.5900710227664104
-2.3339048098961603,-1.430214579365472,-1.322099018991593,-0.3339082812699779
-0.6396579746910485,0.3482559390320824,-0.7880788615213099,-0.045725197086491226
-0.7844653965034512,0.02489766295979923,-1.0550889402564514,-0.3125613861452752
-0.26315867797880227,0.5310236602903287,-1.7226141370943053,-0.9102744496369511
1.286280735413907,1.283183128545421,-0.9215839008888806,-1.0426251994101081
1.286280735413907,1.283183128545421,-0.7880788615213099,-0.696805498389924
-0.45140832633492534,0.43963979966120553,-1.0550889402564514,1.1070071396474555
-0.7844653965034512,-0.4741988066300278,-0.8548313812050953,-0.48333654714289687
0.1712635874584058,0.7419094925113825,-0.7213263418375244,-0.4705284100680753
0.2726287827270881,0.39043310547629273,-0.9215839008888806,-0.7416339781517998
0.8808199543391798,0.8895295750661207,-0.37287818908816467,-0.17380656783470752
-0.3355623888850036,-0.26331297440897394,-1.7226141370943053,-0.48333654714289687
0.8663392121579383,1.0793268240650684,-1.5891090977267346,-1.4695631019041624
1.0835503448765424,1.0933858795464722,-0.02710013712615634,2.1850253434449427
0.8953006965204192,1.037149657620858,-1.2219702394659149,-1.177110638695735
0.15678284527716638,0.41152168869839795,-0.7880788615213099,-0.05639864464884258
1.286280735413907,1.283183128545421,1.0582958329321943,0.5327756607929524
-0.7410231699597307,0.2990492448471696,-0.1205536646834559,-0.5900710227664104
0.2147058140021262,-0.36875589051950086,-0.9042282457710965,-0.5900710227664104
-0.6251772325098089,-0.05945666992862151,-0.654573822153739,-0.48333654714289687
-0.8713498495908939,0.08816341262611578,-0.3875637434185975,-0.05639864464884258
0.6056858528956138,0.7911161866962952,-0.7880788615213099,-1.1237434008839784
0.18574432963964732,0.6786437428450669,-0.654573822153739,-0.3766020715193833
-0.36452387324748453,0.3131083003285734,-0.654573822153739,-0.29121449102057245
-0.20523570925384035,0.02489766295979923,-0.654573822153739,0.01831548828761692
-0.5527735216036076,-0.12272241959493806,-0.6879500819956318,-0.696805498389924
-1.1899261775781782,-0.3476673072973957,-0.7880788615213099,-0.48333654714289687
-0.45140832633492534,-0.0735157254100253,-0.7213263418375244,-0.48333654714289687
0.5622436263518935,0.9317067415103312,-0.7880788615213099,-1.1237434008839784
-1.7112328961028291,-1.7465433276970528,-1.322099018991593,-0.05639864464884258
-1.3492143415718225,-0.3617263627787995,-0.7880788615213099,-0.2698675958958697
-0.8713498495908939,-0.5163759730742382,-1.0550889402564514,-0.20582691052176158
-0.5382927794223661,-0.41093305696371124,-0.654573822153739,-0.05639864464884258
-0.45140832633492534,-0.5444940840370457,-0.6358831166422791,0.6672611000785794
-0.39348535760996345,-1.8238681328447726,-1.0550889402564514,-0.05639864464884258
-2.5800774269772453,-2.0909901869914407,-0.7880788615213099,-0.1375168461227129
-0.7844653965034512,-0.16489958603914842,-0.888207641046988,0.15707030659818458
1.286280735413907,1.283183128545421,-1.322099018991593,-0.47266309958054553
-2.3918277786211224,-1.156062997478102,-0.801429365458067,-0.21650035808411294
-1.0451187557657755,-0.6639960556289765,-1.0550889402564514,-0.2698675958958697
0.6056858528956138,0.18657680099594132,-0.7814036095529313,-0.5367037849546537
-1.3492143415718225,-0.6358779446661689,-0.7346768457742815,-0.5900710227664104
-1.305772115028102,-0.8537933046279251,-0.7880788615213099,-0.696805498389924
-0.06042828744143766,-0.6780551111103802,-0.6612490741221176,-0.2698675958958697
1.286280735413907,1.283183128545421,-0.3822235418438947,-1.0063354776981135
1.286280735413907,1.283183128545421,-0.3875637434185975,-1.5400078558156813
-0.39348535760996345,-0.5023169175928354,-1.0550889402564514,-0.66478515570287
-1.1754454353969388,-0.7905275549616085,-0.641223318216982,-0.4299693093311401
-0.36452387324748453,-0.13678147507634186,-0.641223318216982,-0.29975324907045353
-0.42244684197244436,-0.10163383637283288,-1.0550889402564514,0.15707030659818458
0.7070510481642962,0.7981457144369967,0.0129513746841149,1.0109461115862932
0.9387429230641396,1.1144744627685774,-1.2553464993078076,-1.2091309813827893
1.0835503448765424,1.1847697401755954,-1.0550889402564514,-0.09055367684836693
0.2147058140021262,0.24281302292155546,-0.3875637434185975,0.37053925784521174
0.8518584699766989,0.9317067415103312,-0.1205536646834559,0.5840082090922388
-0.11835125616639956,0.376374049994889,-0.654573822153739,-0.696805498389924
0.8808199543391798,1.0863563518057708,-0.3208112237348121,0.15707030659818458
1.286280735413907,1.283183128545421,0.2799614534192565,-0.9102744496369511
0.9387429230641396,1.0301201298801568,0.4495128534160714,-0.05639864464884258
-2.768327075333368,-1.528627967735297,-1.0550889402564514,-0.696805498389924
0.4608784310832112,0.6364665764008556,-1.0550889402564514,-0.8782541069498971
0.40295546235825136,0.5521122435124338,-0.9215839008888806,-0.29121449102057245
-0.7120616855972498,-0.41093305696371124,-0.654573822153739,-0.696805498389924
-0.7410231699597307,0.08113388488541438,-0.3875637434185975,0.37053925784521174
0.7794547590704975,0.9527953247324363,-0.5878213024699537,-1.1237434008839784
0.09885987655220448,0.6224075209194517,0.2799614534192565,0.9212891520625418
0.14230210309592486,0.608348465438049,-0.654573822153739,-0.2698675958958697
-1.2333684041219006,-0.5515236117777471,0.0129513746841149,0.19976409684759
-0.4369275841536859,0.27796066162506444,-0.4543162631023829,-0.3339082812699779
0.7215317903455356,0.910618158288226,-0.3875637434185975,-0.20582691052176158
1.286280735413907,0.9317067415103312,-0.5878213024699537,-0.18448001539705888
-1.1320032088532184,-0.12272241959493806,-0.654573822153739,-0.48333654714289687
0.8373777277954594,1.0652677685836656,1.2144967289922521,1.6513529653273746
1.286280735413907,1.283183128545421,1.4815068077273936,-0.696805498389924
0.8953006965204192,1.0933858795464722,-0.5210687827861683,-1.2411513240698433
1.286280735413907,1.283183128545421,-0.4743420190075185,-0.9102744496369511
-1.2623298884843797,-2.850179182987234,-0.654573822153739,-0.48333654714289687
-0.8568691074096525,-0.27737202989037774,-0.9215839008888806,0.37053925784521174
-0.9871957870408157,-1.2333878026258214,-1.0550889402564514,-0.5260303373923023
-1.0451187557657755,-0.3898444737416061,-0.654573822153739,-0.48333654714289687
1.1414733136015043,1.1355630459906836,-0.3875637434185975,-0.6348995025282862
-2.7828078175146076,-1.570805134179508,-0.3875637434185975,-1.098127126734335
0.8953006965204192,0.7911161866962952,-1.0550889402564514,-0.3766020715193833
0.9532236652453812,1.1215039905092798,-0.7880788615213099,0.9255585310874823
0.40295546235825136,0.4536988551426093,-0.654573822153739,0.37053925784521174
1.040108118332822,0.8122047699184004,0.10373480145406304,1.2244150628333204
-0.11835125616639956,0.2849901893657658,-0.3875637434185975,0.15707030659818458
1.0256273761515824,0.7700276034741901,0.07970389436790029,0.797477160339266
0.5332821419894125,0.29201971710646824,-0.3875637434185975,0.17841720172288728
0.9097814387016607,0.7278504370299788,0.0129513746841149,-0.342447039319859
-0.30660090452252264,0.08816341262611578,-0.7880788615213099,-0.44064275689349147
0.2871095249083276,0.5591417712531362,-0.307460719798055,0.9746563898742986
1.1414733136015043,1.212887851138403,1.255883291196199,1.331149538456834
1.286280735413907,1.283183128545421,1.6150118470949644,1.4272105665179962
0.20022507182088678,0.4466693274019069,-0.2540587040510267,-0.9102744496369511
-1.5664254742904264,-0.6991436943324855,-0.3875637434185975,0.17841720172288728
-0.7410231699597307,0.13737010681102854,0.2132089337354711,0.6096244832418821
-0.379004615428724,-1.1490334697373996,-1.4556040583591638,-1.1237434008839784
0.5912051107143744,0.6153779931787504,-0.7440221985300115,-0.696805498389924
-2.174616645902518,-1.9293110489552996,-1.3888515386753784,-0.7992705949884971
-0.5238120372411267,-0.692114166591783,-1.4556040583591638,-0.6434382605781672
-0.8134268808659321,-0.6429074724068713,-0.7213263418375244,0.050335830974670995
-1.1754454353969388,-0.3054901408531843,-0.654573822153739,-0.5900710227664104
0.08437913437096503,0.6997323260671722,-0.7547026016794172,-0.8035399740134376
-0.0893897718039186,0.10925199584822097,-0.7880788615213099,-0.696805498389924
1.286280735413907,1.283183128545421,-0.8668468347481766,-0.48333654714289687
1.286280735413907,0.910618158288226,-0.5878213024699537,-1.0447598889225782
-0.27763942016004167,-0.045397614447218716,-1.4556040583591638,-0.5367037849546537
-0.5238120372411267,-0.17895864152055221,-1.1218414599402369,-0.9102744496369511
1.286280735413907,0.5802303544752414,-0.7213263418375244,-0.7224217725395673
0.2147058140021262,-0.017279503484411138,-1.8561191764618763,-0.05639864464884258
1.286280735413907,1.283183128545421,-0.403584348142706,-1.0447598889225782
1.286280735413907,1.283183128545421,-0.888207641046988,-1.2838451143192486
1.286280735413907,1.1636811569534902,-0.7587077528604443,-1.1237434008839784
-1.3781758259343033,-0.565582667259151,-1.0550889402564514,-0.31469607565774543
-1.1320032088532184,-0.7694389717395034,-1.0550889402564514,-0.8718500384124863
-2.7393655909708876,-1.4513031625875772,-0.7213263418375244,0.8828647408380769
0.764974016889258,0.8965591028068222,-0.9215839008888806,0.15707030659818458
0.6491280794393343,0.3482559390320824,-0.654573822153739,-1.2347472555324324
1.040108118332822,1.0512087131022618,-0.23403294814589107,-0.8291562481630809
-0.1762742248913594,0.0600453016633082,-1.6585317181978714,-0.6711892242402808
1.286280735413907,1.0301201298801568,-1.4556040583591638,-0.9273519657367133
0.8953006965204192,0.9387362692510326,-1.1885939796240224,-1.3372123521310055
0.9097814387016607,1.0441791853615594,-0.3875637434185975,0.6907426847157524
-0.21971645143508184,-0.3265787240752905,-0.654573822153739,-0.05639864464884258
0.4753591732644527,0.8895295750661207,1.0809916896246812,0.797477160339266
-1.2623298884843797,-0.27034250214967537,-0.1539299245253486,0.5519878664051848
-1.928444028821433,-1.254476385847927,-0.7386819969553087,-0.6754586032652213
-1.522983247746706,-0.6429074724068713,-0.5210687827861683,-0.48333654714289687
0.18574432963964732,0.6927027983264697,-0.654573822153739,-0.48333654714289687
-1.1320032088532184,-0.41093305696371124,-0.3875637434185975,0.6267019993416443
0.5043206576269316,0.6786437428450669,-0.3875637434185975,0.4409840117567307
-0.2921201623412832,0.13034057907032615,-0.5210687827861683,-0.46198965201819414
-1.522983247746706,-0.530435028555642,-0.9215839008888806,-0.48333654714289687
0.5043206576269316,0.4044921609576965,-0.5878213024699537,0.37053925784521174
0.44639768890197173,0.4747874383647145,-0.5237388835735197,-0.8739847279249565
-1.4216180524780238,-0.5796417227405547,-0.654573822153739,-0.696805498389924
-0.7410231699597307,-0.12975194733563947,-0.5878213024699537,0.17628251221041702
-1.6533099273778673,-2.4705846849893374,-1.4556040583591638,-0.696805498389924
-0.0025053187164778188,-0.495287389852133,-0.654573822153739,-0.8035399740134376
-0.4948505528786457,-0.8537933046279251,-1.0550889402564514,-0.0777455397735453
0.02645616564600313,-0.17192911377985082,-0.654573822153739,0.050335830974670995
-2.3339048098961603,-1.936340576696001,-1.0550889402564514,-0.2698675958958697
-0.5672542637848471,-0.3617263627787995,-1.0550889402564514,-0.05639864464884258
-1.3492143415718225,-1.4020964684026649,-0.567795546564818,-0.6114179178911132
-1.305772115028102,-1.0576496091082765,-0.7880788615213099,-0.2698675958958697
-0.7265424277784912,-1.254476385847927,-0.3875637434185975,0.050335830974670995
0.4753591732644527,0.5029055493275221,-1.7226141370943053,-0.3766020715193833
-1.5374639899279454,-1.247446858107225,-0.8214551213632025,-0.5900710227664104
-1.522983247746706,-1.2333878026258214,-0.8561664315987709,-0.5367037849546537
-0.379004615428724,-0.3406377795566933,-0.3875637434185975,-0.5900710227664104
-0.24867793579756073,-0.6358779446661689,-0.654573822153739,-0.16313312027235616
-0.7844653965034512,-0.3265787240752905,-0.4543162631023829,0.15707030659818458
-1.1609646932156994,-1.099826775552488,-0.7880788615213099,-0.3232348337076265
